Year,Month,District,Rainfall (mm)
2007,12,Kota,0.06194208077286837
2008,1,Kota,2.7571968457115403
2008,2,Kota,0.0
2008,3,Kota,4.013047728713381
2008,4,Kota,0.9293044246575195
2008,5,Kota,5.654630417551703
2008,6,Kota,177.34608269478542
2008,7,Kota,238.6968278865795
2008,8,Kota,190.63966121555504
2008,9,Kota,106.87119087770861
2008,10,Kota,0.17911423503004367
2008,11,Kota,0.7875004244067375
2008,12,Kota,3.7254485410334524
2009,1,Kota,6.484448388813992
2009,2,Kota,0.6298427428701187
2009,3,Kota,1.886600428893195
2009,4,Kota,0.06280537896431794
2009,5,Kota,6.782004571635296
2009,6,Kota,48.66363869084061
2009,7,Kota,224.98752075099736
2009,8,Kota,133.181252755624
2009,9,Kota,45.73109352436597
2009,10,Kota,29.645728073329547
2009,11,Kota,3.3075927114120165
2009,12,Kota,0.33127152077329913
2010,1,Kota,5.390409859124027
2010,2,Kota,5.3813440617475035
2010,3,Kota,0.2112630362617772
2010,4,Kota,0.023972320573208982
2010,5,Kota,1.499389531690991
2010,6,Kota,14.146589548006622
2010,7,Kota,279.9816429704666
2010,8,Kota,376.0711321135155
2010,9,Kota,99.94584210294555
2010,10,Kota,1.3641618196083491
2010,11,Kota,8.164796505032434
2010,12,Kota,0.08822409780484182
2011,1,Kota,1.0740285207535523
2011,2,Kota,0.406253573400336
2011,3,Kota,0.0
2011,4,Kota,0.1908327528634693
2011,5,Kota,7.009965667830244
2011,6,Kota,90.73742316692999
2011,7,Kota,308.04684834087084
2011,8,Kota,315.26361463427975
2011,9,Kota,202.1241521895844
2011,10,Kota,0.20799768738598953
2011,11,Kota,0.0
2011,12,Kota,0.04692447215678714
2012,1,Kota,6.874658510087005
2012,2,Kota,0.0
2012,3,Kota,0.0
2012,4,Kota,1.0207285116309246
2012,5,Kota,5.689827501998617
2012,6,Kota,7.769579255521351
2012,7,Kota,256.073696284567
2012,8,Kota,394.4267106803015
2012,9,Kota,118.24096664926913
2012,10,Kota,0.20664299145300705
2012,11,Kota,0.6698634291513932
2012,12,Kota,0.0
2013,1,Kota,4.562798210107913
2013,2,Kota,3.738554700682425
2013,3,Kota,4.789874900536022
2013,4,Kota,0.7418265592628865
2013,5,Kota,2.3307228857796662
2013,6,Kota,158.18789243879863
2013,7,Kota,505.96206300898035
2013,8,Kota,390.1379951076675
2013,9,Kota,74.21649712847528
2013,10,Kota,52.560369354163214
2013,11,Kota,0.0
2013,12,Kota,3.352725841471721
2014,1,Kota,11.537390772294934
2014,2,Kota,6.343060447565963
2014,3,Kota,0.45232733288417676
2014,4,Kota,0.8380472629069935
2014,5,Kota,4.330287756527348
2014,6,Kota,9.689886087714262
2014,7,Kota,335.786649334237
2014,8,Kota,264.2071435118917
2014,9,Kota,98.76022437652637
2014,10,Kota,1.9944553008240087
2014,11,Kota,0.053230178179409685
2014,12,Kota,0.02527262216828627
2015,1,Kota,10.743560861961313
2015,2,Kota,3.6325536967714687
2015,3,Kota,10.83221612980379
2015,4,Kota,0.24572419075666843
2015,5,Kota,0.18635694276411735
2015,6,Kota,56.22218431619327
2015,7,Kota,289.4822237389994
2015,8,Kota,279.6945872576886
2015,9,Kota,21.36866509997129
2015,10,Kota,4.119228237132736
2015,11,Kota,0.07339658771730484
2015,12,Kota,0.01817556480686672
2016,1,Kota,2.114699874898184
2016,2,Kota,0.21411555097662824
2016,3,Kota,1.1290053716284878
2016,4,Kota,0.26546850945039924
2016,5,Kota,4.926823023351549
2016,6,Kota,91.61163781924763
2016,7,Kota,488.7605840173867
2016,8,Kota,513.0854895515115
2016,9,Kota,38.298387064037954
2016,10,Kota,34.42245895844808
2016,11,Kota,0.0
2016,12,Kota,0.0
2017,1,Kota,3.4043273515841315
2017,2,Kota,0.4977315506556626
2017,3,Kota,0.0
2017,4,Kota,0.0
2017,5,Kota,7.4138639332180105
2017,6,Kota,87.13557107730811
2017,7,Kota,222.42174427026293
2017,8,Kota,182.85775300542699
2017,9,Kota,89.85876115351104
