Year,Month,District,Temperature (°C)
2013,8,Udham Singh Nagar,32.22836779068703
2013,9,Udham Singh Nagar,32.701414575020515
2013,10,Udham Singh Nagar,29.87144721648943
2013,11,Udham Singh Nagar,26.548706915330573
2013,12,Udham Singh Nagar,22.346880371975953
2014,1,Udham Singh Nagar,18.926119762212693
2014,2,Udham Singh Nagar,21.885665898874763
2014,3,Udham Singh Nagar,27.72665681708781
2014,4,Udham Singh Nagar,33.967530583779954
2014,5,Udham Singh Nagar,36.91998503326839
2014,6,Udham Singh Nagar,38.0746299550954
2014,7,Udham Singh Nagar,32.308445339521626
2014,8,Udham Singh Nagar,33.85634631357265
2014,9,Udham Singh Nagar,32.50558953965248
2014,10,Udham Singh Nagar,30.354159221836515
2014,11,Udham Singh Nagar,27.28382626085008
2014,12,Udham Singh Nagar,20.8634534261425
2015,1,Udham Singh Nagar,17.746046711731402
2015,2,Udham Singh Nagar,24.181052570839324
2015,3,Udham Singh Nagar,27.22349075257112
2015,4,Udham Singh Nagar,31.986460373844448
2015,5,Udham Singh Nagar,37.99178104996258
2015,6,Udham Singh Nagar,36.021467813989474
2015,7,Udham Singh Nagar,32.127158946684126
2015,8,Udham Singh Nagar,32.124031106823544
2015,9,Udham Singh Nagar,33.39893493947707
2015,10,Udham Singh Nagar,31.52606851731294
2015,11,Udham Singh Nagar,27.623832076714493
2015,12,Udham Singh Nagar,21.220991374301068
2016,1,Udham Singh Nagar,19.943056322960537
2016,2,Udham Singh Nagar,24.690607073781113
2016,3,Udham Singh Nagar,29.478689656483464
2016,4,Udham Singh Nagar,36.037357419605065
2016,5,Udham Singh Nagar,34.781271395534795
2016,6,Udham Singh Nagar,33.98618426043366
2016,7,Udham Singh Nagar,30.485329244181273
2016,8,Udham Singh Nagar,32.1647808489056
2016,9,Udham Singh Nagar,31.89310514496074
2016,10,Udham Singh Nagar,30.819898358018204
2016,11,Udham Singh Nagar,26.861389975544224
2016,12,Udham Singh Nagar,21.947483824314986
2017,1,Udham Singh Nagar,19.749115239806226
2017,2,Udham Singh Nagar,24.552549069830345
2017,3,Udham Singh Nagar,28.008537761643428
2017,4,Udham Singh Nagar,34.56961538279252
2017,5,Udham Singh Nagar,35.58762514241668
2017,6,Udham Singh Nagar,35.110824907833866
2017,7,Udham Singh Nagar,31.119769542704553
2017,8,Udham Singh Nagar,31.41283444349721
2017,9,Udham Singh Nagar,31.77050029011198
2017,10,Udham Singh Nagar,30.421178244445727
2017,11,Udham Singh Nagar,25.391620554445225
2017,12,Udham Singh Nagar,21.715481853305658
2018,1,Udham Singh Nagar,18.417071398841582
2018,2,Udham Singh Nagar,24.089945765223092
2018,3,Udham Singh Nagar,30.051774860622277
2018,4,Udham Singh Nagar,32.79732782621409
2018,5,Udham Singh Nagar,35.847146275447656
2018,6,Udham Singh Nagar,34.832079530183144
2018,7,Udham Singh Nagar,31.635416450141896
2018,8,Udham Singh Nagar,29.904308259782105
2018,9,Udham Singh Nagar,30.862457009691582
2018,10,Udham Singh Nagar,29.871130185474378
2018,11,Udham Singh Nagar,25.61552748985582
2018,12,Udham Singh Nagar,20.589669716980918
2019,1,Udham Singh Nagar,19.688714240728427
2019,2,Udham Singh Nagar,20.988595633685552
2019,3,Udham Singh Nagar,26.788217588202173
2019,4,Udham Singh Nagar,33.47216771957397
2019,5,Udham Singh Nagar,36.92915299431155
2019,6,Udham Singh Nagar,36.291745689309
2019,7,Udham Singh Nagar,31.63749326176934
2019,8,Udham Singh Nagar,31.787378947623637
2019,9,Udham Singh Nagar,31.102860638468922
2019,10,Udham Singh Nagar,29.352063157870266
2019,11,Udham Singh Nagar,26.15954391798571
2019,12,Udham Singh Nagar,17.695898590762656
2020,1,Udham Singh Nagar,17.09134066593939
2020,2,Udham Singh Nagar,21.95363940847534
2020,3,Udham Singh Nagar,25.84846719701423
2020,4,Udham Singh Nagar,31.89697707520749
2020,5,Udham Singh Nagar,34.02772314284765
2020,6,Udham Singh Nagar,33.46794121699706
2020,7,Udham Singh Nagar,31.886216438044784
2020,8,Udham Singh Nagar,32.23281052287199
2020,9,Udham Singh Nagar,33.20572155834984
2020,10,Udham Singh Nagar,31.914620813959246
2020,11,Udham Singh Nagar,25.54784113699442
2020,12,Udham Singh Nagar,20.569294436653866
2000,1,Pithoragarh,6.871095547371052
2000,2,Pithoragarh,4.525319264425479
2000,3,Pithoragarh,9.047515420198021
2000,4,Pithoragarh,15.58693374597857
2000,5,Pithoragarh,16.94322504066328
2000,6,Pithoragarh,17.184131688766843
2000,7,Pithoragarh,18.9936720302434
2000,8,Pithoragarh,19.231417233745464
2000,9,Pithoragarh,17.624344626968725
2000,10,Pithoragarh,14.768995303307223
2000,11,Pithoragarh,10.257149647387886
2000,12,Pithoragarh,6.838400609235172
2001,1,Pithoragarh,5.25355768835886
2001,2,Pithoragarh,7.839623477391586
2001,3,Pithoragarh,9.43021600924257
