Year,Month,District,Rainfall (mm)
2013,3,Udham Singh Nagar,25.830458590366497
2013,4,Udham Singh Nagar,10.358159488463563
2013,5,Udham Singh Nagar,35.554396367105056
2013,6,Udham Singh Nagar,659.8105623378694
2013,7,Udham Singh Nagar,407.658666522464
2013,8,Udham Singh Nagar,384.303900649991
2013,9,Udham Singh Nagar,140.34541986343953
2013,10,Udham Singh Nagar,136.4662432435047
2013,11,Udham Singh Nagar,0.2678030290550995
2013,12,Udham Singh Nagar,12.441982880190698
2014,1,Udham Singh Nagar,63.40308148054583
2014,2,Udham Singh Nagar,66.37709473219094
2014,3,Udham Singh Nagar,59.69156388559928
2014,4,Udham Singh Nagar,18.728165665345813
2014,5,Udham Singh Nagar,41.978550347516396
2014,6,Udham Singh Nagar,82.77975205033457
2014,7,Udham Singh Nagar,399.1928470376958
2014,8,Udham Singh Nagar,268.15158701063916
2014,9,Udham Singh Nagar,121.354900833658
2014,10,Udham Singh Nagar,49.71588967541837
2014,11,Udham Singh Nagar,0.0
2014,12,Udham Singh Nagar,10.846428375914256
2015,1,Udham Singh Nagar,48.13556521368899
2015,2,Udham Singh Nagar,41.06842195693191
2015,3,Udham Singh Nagar,129.1342774062659
2015,4,Udham Singh Nagar,33.12955859765604
2015,5,Udham Singh Nagar,35.92236390308037
2015,6,Udham Singh Nagar,184.3406964961226
2015,7,Udham Singh Nagar,412.5026014043807
2015,8,Udham Singh Nagar,262.8982511610445
2015,9,Udham Singh Nagar,96.70881797409794
2015,10,Udham Singh Nagar,29.034877482368273
2015,11,Udham Singh Nagar,0.08554518671333121
2015,12,Udham Singh Nagar,7.918678622570885
2016,1,Udham Singh Nagar,14.342119939580131
2016,2,Udham Singh Nagar,17.932346470505735
2016,3,Udham Singh Nagar,47.69478767800645
2016,4,Udham Singh Nagar,7.859323323724448
2016,5,Udham Singh Nagar,120.35303750336921
2016,6,Udham Singh Nagar,188.364375265054
2016,7,Udham Singh Nagar,610.6625701089479
2016,8,Udham Singh Nagar,292.81307460370033
2016,9,Udham Singh Nagar,136.02926352704503
2016,10,Udham Singh Nagar,26.782609213357105
2016,11,Udham Singh Nagar,0.0
2016,12,Udham Singh Nagar,5.500616149455595
2017,1,Udham Singh Nagar,44.04053111994743
2017,2,Udham Singh Nagar,15.257429713653698
2017,3,Udham Singh Nagar,15.986481323388722
2017,4,Udham Singh Nagar,12.346866695692016
2017,5,Udham Singh Nagar,57.28261847387189
2017,6,Udham Singh Nagar,273.77092071500755
2017,7,Udham Singh Nagar,474.36275043420693
2017,8,Udham Singh Nagar,380.52827064994193
2017,9,Udham Singh Nagar,302.5806847391494
2017,10,Udham Singh Nagar,15.960838209343144
2017,11,Udham Singh Nagar,0.0
2017,12,Udham Singh Nagar,6.857954345371194
2018,1,Udham Singh Nagar,16.170246313131507
2018,2,Udham Singh Nagar,28.053333273528665
2018,3,Udham Singh Nagar,15.493562730817347
2018,4,Udham Singh Nagar,21.296774559506147
2018,5,Udham Singh Nagar,37.59335795942745
2018,6,Udham Singh Nagar,207.04920882232594
2018,7,Udham Singh Nagar,424.140984465701
2018,8,Udham Singh Nagar,661.8704025255142
2018,9,Udham Singh Nagar,203.16073159472924
2018,10,Udham Singh Nagar,19.993211228730473
2018,11,Udham Singh Nagar,6.082366588167976
2018,12,Udham Singh Nagar,7.0397963685906815
2019,1,Udham Singh Nagar,53.94763546809498
2019,2,Udham Singh Nagar,92.99461706529425
2019,3,Udham Singh Nagar,35.87556423968418
2019,4,Udham Singh Nagar,15.516190409037508
2019,5,Udham Singh Nagar,23.927331984037785
2019,6,Udham Singh Nagar,101.2053708392899
2019,7,Udham Singh Nagar,381.9993111713845
2019,8,Udham Singh Nagar,307.0970449607975
2019,9,Udham Singh Nagar,239.05716876545424
2019,10,Udham Singh Nagar,34.309563175824145
2019,11,Udham Singh Nagar,12.690577452646169
2019,12,Udham Singh Nagar,37.225271057808676
2020,1,Udham Singh Nagar,83.2118980898281
2020,2,Udham Singh Nagar,41.97045015359696
2020,3,Udham Singh Nagar,102.42706020195311
2020,4,Udham Singh Nagar,45.70398050846673
2020,5,Udham Singh Nagar,83.88400245124478
2020,6,Udham Singh Nagar,142.14261791714
2020,7,Udham Singh Nagar,416.81325125038
2020,8,Udham Singh Nagar,300.90240241449374
2020,9,Udham Singh Nagar,101.38172801024503
2020,10,Udham Singh Nagar,15.439962836949759
2020,11,Udham Singh Nagar,0.755425431723739
2020,12,Udham Singh Nagar,7.180630575925862
2000,1,Pithoragarh,12.747241247574019
2000,2,Pithoragarh,27.869898976074246
